"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"222522_x_at","222522_x_at","55173","MRPS10","mitochondrial ribosomal protein S10",0.297243373008376,7.5952706886817,1.29327559274182,0.209070532100355,0.479397398446674,-5.33382244949736
"202064_s_at","202064_s_at","6400","SEL1L","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase",0.337293467749592,6.48759053548433,1.29284997999059,0.209215186087849,0.479484544072622,-5.33433119145917
"209315_at","209315_at","10767","HBS1L","HBS1 like translational GTPase",-0.445991329856143,7.61044912489006,-1.29237722537824,0.209375953024252,0.479484544072622,-5.33489611511126
"220631_at","220631_at","64172","OSGEPL1","O-sialoglycoprotein endopeptidase like 1",0.301268384907888,7.44366901852664,1.29232433602373,0.209393944742825,0.479484544072622,-5.33495930488147
"203030_s_at","203030_s_at","5799","PTPRN2","protein tyrosine phosphatase receptor type N2",0.322004084084742,5.87924477432897,1.29153504235578,0.20966258602434,0.479881668284593,-5.33590205404927
"219979_s_at","219979_s_at","51501","HIKESHI","heat shock protein nuclear import factor hikeshi",0.388020981641981,6.44047725328825,1.2910545780282,0.209826245642446,0.480038256031741,-5.33647568979775
"209108_at","209108_at","7105","TSPAN6","tetraspanin 6",-0.282132106842575,4.29001940773897,-1.29036884899126,0.210059995209468,0.480354979970835,-5.33729407901186
"210573_s_at","210573_s_at","10623","POLR3C","RNA polymerase III subunit C",0.334885644227286,6.7889115980251,1.28960781157996,0.210319651278844,0.480730631494502,-5.33820191036116
"207500_at","207500_at","838","CASP5","caspase 5",0.281720503093812,5.9610373170735,1.28921977696005,0.210452139078911,0.48081540387929,-5.3386646153547
"235216_at","235216_at","114799","ESCO1","establishment of sister chromatid cohesion N-acetyltransferase 1",0.532381083051637,6.33114582226586,1.2885396823978,0.210684501298524,0.481087765763752,-5.33947529472624
"220059_at","220059_at","26228","STAP1","signal transducing adaptor family member 1",-0.378208414824438,7.48465095881385,-1.28831222408611,0.210762259286977,0.481087765763752,-5.33974634559959
"206238_s_at","206238_s_at","10138","YAF2","YY1 associated factor 2",0.320697693600948,6.79804894853206,1.28773992688715,0.210958000568441,0.48131657893388,-5.34042814291288
"1554114_s_at","1554114_s_at","85464","SSH2","slingshot protein phosphatase 2",0.285623888653975,6.95256548211959,1.28728206558465,0.211114702714508,0.481451786236235,-5.3409734221684
"203693_s_at","203693_s_at","1871","E2F3","E2F transcription factor 3",0.312642097502497,8.99715719779423,1.28700867381986,0.211208313366729,0.481451786236235,-5.34129893260242
"217610_at","217610_at","441273","SPDYE2","speedy/RINGO cell cycle regulator family member E2",-0.489234582149297,7.27680565316111,-1.28658626738826,0.21135301036437,0.481563821083374,-5.34180174912158
"213246_at","213246_at","26175","TMEM251","transmembrane protein 251",0.382513059313269,7.49091225274017,1.28616927465077,0.211495927933894,0.481671702117861,-5.34229798282
"235036_at","235036_at","128077","LIX1L","limb and CNS expressed 1 like",-0.366022199606352,5.18263925647118,-1.28473461307354,0.211988205042227,0.482416153133266,-5.34400422062962
"207056_s_at","207056_s_at","9498","SLC4A8","solute carrier family 4 member 8",-0.308788892222137,4.20957379653512,-1.2846588044921,0.212014241902814,0.482416153133266,-5.34409433414757
"1563431_x_at","1563431_x_at","808","CALM3","calmodulin 3",0.369251766151171,7.29942651273802,1.2839277416977,0.212265455950754,0.482651891481744,-5.34496311341899
"210220_at","210220_at","2535","FZD2","frizzled class receptor 2",0.359875780574829,7.03395660916288,1.28309023001151,0.212553531009007,0.482651891481744,-5.3459578736988
"225775_at","225775_at","340348","TSPAN33","tetraspanin 33",-0.341668833176545,8.57613654341513,-1.28296076550534,0.212598089216713,0.482651891481744,-5.34611159644176
"242224_at","242224_at","55105","GPATCH2","G-patch domain containing 2",-0.312442875066282,3.95045206260465,-1.28258910695275,0.212726044135738,0.482651891481744,-5.34655282018527
"213506_at","213506_at","2150","F2RL1","F2R like trypsin receptor 1",0.44357787599002,6.66403694283585,1.2824281607183,0.212781473263271,0.482651891481744,-5.34674385754952
"201457_x_at","201457_x_at","9184","BUB3","BUB3 mitotic checkpoint protein",0.327565573113116,9.96436407224748,1.28178790500926,0.213002084593705,0.482651891481744,-5.34750361455318
"228190_at","228190_at","84938","ATG4C","autophagy related 4C cysteine peptidase",0.310290657776007,6.52432329128869,1.28143057214716,0.213125286541495,0.482651891481744,-5.34792750088115
"206968_s_at","206968_s_at","4798","NFRKB","nuclear factor related to kappaB binding protein",-0.304450961951094,7.21767799403595,-1.28141028322156,0.21313228344598,0.482651891481744,-5.34795156559319
"200946_x_at","200946_x_at","2746","GLUD1","glutamate dehydrogenase 1",0.375596603185475,8.66477792583145,1.2813365057963,0.213157728059981,0.482651891481744,-5.34803907030805
"202617_s_at","202617_s_at","4204","MECP2","methyl-CpG binding protein 2",-0.307903431296572,7.20482895704897,-1.28103703378046,0.213261035048124,0.482651891481744,-5.34839421881604
"201123_s_at","201123_s_at","1984","EIF5A","eukaryotic translation initiation factor 5A",0.696680510065164,8.91985186803054,1.28061134167496,0.213407949797751,0.482651891481744,-5.34889893123705
"219999_at","219999_at","4122","MAN2A2","mannosidase alpha class 2A member 2",0.29292799702469,7.55718055646013,1.280008394718,0.213616172150048,0.482651891481744,-5.34961355589316
"202072_at","202072_at","3191","HNRNPL","heterogeneous nuclear ribonucleoprotein L",-0.288863320281548,8.2431909930415,-1.27993890514985,0.213640179809052,0.482651891481744,-5.34969589776306
"230664_at","230664_at","767811","H2BW4P","H2B.W histone 4, pseudogene",-0.371285449537152,5.19821835689439,-1.27957365711787,0.213766401998112,0.482651891481744,-5.35012863649103
"211531_x_at","211531_x_at","5542","PRB1","proline rich protein BstNI subfamily 1",-0.310519590559073,7.1342649280482,-1.27935259829257,0.213842823273435,0.482651891481744,-5.35039049122971
"211748_x_at","211748_x_at","5730","PTGDS","prostaglandin D2 synthase",-0.410805183083131,9.97507620852716,-1.27935007710823,0.213843694982366,0.482651891481744,-5.35039347746928
"213849_s_at","213849_s_at","5521","PPP2R2B","protein phosphatase 2 regulatory subunit Bbeta",-0.443821855460376,5.05908702584476,-1.27933395060704,0.213849270845319,0.482651891481744,-5.35041257852997
"231061_at","231061_at","442894","MIR302B","microRNA 302b",-0.41332049800143,5.63978627171263,-1.27844569307291,0.214156565785775,0.482651891481744,-5.35146435774644
"202462_s_at","202462_s_at","9879","DDX46","DEAD-box helicase 46",0.312031236046986,10.0536559389302,1.27820864643012,0.214238630130836,0.482651891481744,-5.35174493703609
"226018_at","226018_at","222166","MTURN","maturin, neural progenitor differentiation regulator homolog",-0.425555637018014,8.01818357547837,-1.27809924602319,0.214276512162775,0.482651891481744,-5.35187441333173
"204748_at","204748_at","5743","PTGS2","prostaglandin-endoperoxide synthase 2",0.469773814736502,4.92152438169021,1.2779327517644,0.214334173956214,0.482651891481744,-5.35207144243851
"1552410_at","1552410_at","165530","CLEC4F","C-type lectin domain family 4 member F",0.357349765150393,5.33128923247086,1.27786438287736,0.214357855546063,0.482651891481744,-5.35215234372148
"204061_at","204061_at","5613","PRKX","protein kinase X-linked",0.276492260156315,8.22407663668479,1.27773075080949,0.214404148789726,0.482651891481744,-5.35231046056859
"1553694_a_at","1553694_a_at","5286","PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha",0.502178685657852,6.40234449407103,1.27714936745569,0.214605643049121,0.482651891481744,-5.35299820298497
"209149_s_at","209149_s_at","10548","TM9SF1","transmembrane 9 superfamily member 1",0.477667717728043,6.83736074498018,1.27701482437218,0.214652293389214,0.482651891481744,-5.35315732130547
"224037_at","224037_at","55153","SDAD1","SDA1 domain containing 1",-0.32371886595547,4.52743119171854,-1.2769078410855,0.214689393447678,0.482651891481744,-5.35328383557519
"1554287_at","1554287_at","89122","TRIM4","tripartite motif containing 4",0.380628116165953,7.08067694224548,1.27686722337983,0.21470348029803,0.482651891481744,-5.35333186611106
"225858_s_at","225858_s_at","331","XIAP","X-linked inhibitor of apoptosis",-0.272591070839896,9.39827742475876,-1.27492460322392,0.215378042134697,0.483928180201456,-5.35562748837644
"200056_s_at","200056_s_at","10438","C1D","C1D nuclear receptor corepressor",0.356200719479073,8.32085688260708,1.27467952045866,0.215463261184934,0.483928180201456,-5.35591689312227
"207334_s_at","207334_s_at","7048","TGFBR2","transforming growth factor beta receptor 2",0.50340461638698,6.30911409741964,1.27396560310767,0.215711649060729,0.484270250007161,-5.35675964662341
"243786_at","243786_at","253832","ZDHHC20","zinc finger DHHC-type palmitoyltransferase 20",0.40941600758383,5.85123864016093,1.27329376135393,0.215945598968689,0.484361826608631,-5.35755236119338
"228171_s_at","228171_s_at","25894","PLEKHG4","pleckstrin homology and RhoGEF domain containing G4",-0.293600992743335,7.05765671988883,-1.27302616335497,0.216038836722689,0.484361826608631,-5.35786800346616
"225525_at","225525_at","85379","KIAA1671","KIAA1671",-0.495124615356724,6.18199052260981,-1.27296897937923,0.21605876504579,0.484361826608631,-5.35793544680742
"229725_at","229725_at","23305","ACSL6","acyl-CoA synthetase long chain family member 6",-0.295315951499423,5.09034774198224,-1.27274494134566,0.216136854770399,0.484361826608631,-5.35819965439607
"205698_s_at","205698_s_at","5608","MAP2K6","mitogen-activated protein kinase kinase 6",0.279829971022744,7.77956951115918,1.27116887078821,0.216686816411318,0.485133262352582,-5.36005718229321
"208669_s_at","208669_s_at","23741","EID1","EP300 interacting inhibitor of differentiation 1",0.353526443340876,9.68747390273094,1.27096242138595,0.216758935443265,0.485133262352582,-5.36030035332104
"200749_at","200749_at","5901","RAN","RAN, member RAS oncogene family",0.282746318657725,8.55939772472298,1.2708815634537,0.216787186594867,0.485133262352582,-5.36039558439038
"203914_x_at","203914_x_at","3248","HPGD","15-hydroxyprostaglandin dehydrogenase",0.455497386659525,6.21937300595173,1.27040132616158,0.216955036184502,0.485133262352582,-5.3609610803875
"207735_at","207735_at","54941","RNF125","ring finger protein 125",0.448097840939709,8.12866341220441,1.27028173940148,0.216996848936875,0.485133262352582,-5.36110186936892
"234982_at","234982_at","130507","UBR3","ubiquitin protein ligase E3 component n-recognin 3",0.280809844624636,7.19679233153572,1.27010506810598,0.217058632262911,0.485133262352582,-5.36130984288939
"226474_at","226474_at","84166","NLRC5","NLR family CARD domain containing 5",-0.301947522737644,10.8916267647409,-1.26940345349919,0.217304125738112,0.485313597246944,-5.36213552261326
"209433_s_at","209433_s_at","5471","PPAT","phosphoribosyl pyrophosphate amidotransferase",-0.433750744735951,6.63600655175489,-1.26920781000668,0.217372618991326,0.485313597246944,-5.36236569144269
"218439_s_at","218439_s_at","51397","COMMD10","COMM domain containing 10",0.418822658159227,8.29509488733066,1.26904909812208,0.217428194957063,0.485313597246944,-5.36255238891729
"227674_at","227674_at","199704","ZNF585A","zinc finger protein 585A",0.316869906175944,7.5726276586626,1.26807024192645,0.217771201145735,0.485663898189239,-5.36370340275047
"1554116_s_at","1554116_s_at","57097","PARP11","poly(ADP-ribose) polymerase family member 11",-0.507525373329503,6.61111418911994,-1.26805125343511,0.217777859108667,0.485663898189239,-5.36372572331866
"213800_at","213800_at","3075","CFH","complement factor H",-0.269483610794566,4.2969422615791,-1.26728369251206,0.218047120975954,0.48604930991544,-5.36462773428363
"209091_s_at","209091_s_at","51100","SH3GLB1","SH3 domain containing GRB2 like, endophilin B1",0.347587354271866,9.64266429546772,1.26665266207916,0.218268678999988,0.48630827251784,-5.36536894758274
"221690_s_at","221690_s_at","55655","NLRP2","NLR family pyrin domain containing 2",0.376755243866627,5.86417337327002,1.26640331412035,0.218356273949975,0.48630827251784,-5.3656617461381
"1559701_s_at","1559701_s_at","8509","NDST2","N-deacetylase and N-sulfotransferase 2",0.278401020720026,4.9222096553714,1.26573113231413,0.218592543114522,0.486619442269076,-5.36645081325749
"208517_x_at","208517_x_at","689","BTF3","basic transcription factor 3",0.286009849629501,12.7395260171939,1.26456447059647,0.219003085460281,0.487318123938109,-5.36781948950682
"207872_s_at","207872_s_at","11024","LILRA1","leukocyte immunoglobulin like receptor A1",0.394841271171173,7.24174720251079,1.26370077164052,0.219307397449878,0.487779913127708,-5.36883204354298
"223679_at","223679_at","1499","CTNNB1","catenin beta 1",-0.42213863933361,8.68079118809175,-1.26317261510093,0.219493645527815,0.48785274561705,-5.36945093239462
"231108_at","231108_at","2521","FUS","FUS RNA binding protein",-0.405683620271994,8.55714805415646,-1.26302881639842,0.219544375410824,0.48785274561705,-5.36961939578987
"239647_at","239647_at","166012","CHST13","carbohydrate sulfotransferase 13",0.473871114602341,6.94780119564883,1.26261415688977,0.219690710975792,0.48785274561705,-5.37010508623373
"242463_x_at","242463_x_at","162966","ZNF600","zinc finger protein 600",-0.360911285625738,8.86687892917455,-1.26251043155899,0.219727327887045,0.48785274561705,-5.37022655818762
"202678_at","202678_at","2958","GTF2A2","general transcription factor IIA subunit 2",0.301022876789995,9.41819508317711,1.26210054639361,0.219872070497692,0.487956686629125,-5.37070648756351
"1555736_a_at","1555736_a_at","57085","AGTRAP","angiotensin II receptor associated protein",0.413722599998851,9.24460722781308,1.26182963853102,0.219967776194717,0.487956686629125,-5.37102361652134
"211758_x_at","211758_x_at","10190","TXNDC9","thioredoxin domain containing 9",0.290646517358741,8.63985556797989,1.26136130681014,0.220133302611104,0.48810903878573,-5.3715717146559
"228222_at","228222_at","5500","PPP1CB","protein phosphatase 1 catalytic subunit beta",0.539910030816642,10.6779505104578,1.26099951988739,0.220261237319906,0.488177940234093,-5.371995001293
"52255_s_at","52255_s_at","50509","COL5A3","collagen type V alpha 3 chain",-0.328948119033717,6.11193436818044,-1.26004840742471,0.220597840364663,0.488477902325985,-5.37310729333815
"214446_at","214446_at","22936","ELL2","elongation factor for RNA polymerase II 2",0.338183039178088,5.12343612600834,1.25984924287239,0.220668375463266,0.488477902325985,-5.37334011762829
"213760_s_at","213760_s_at","27309","ZNF330","zinc finger protein 330",0.390306649651529,7.72992646026135,1.25933507118213,0.220850551717098,0.488477902325985,-5.3739410401511
"211622_s_at","211622_s_at","377","ARF3","ADP ribosylation factor 3",0.367007678416043,8.08028339488743,1.25928402805473,0.22086864309668,0.488477902325985,-5.37400068372274
"241535_at","241535_at","101060391","SNTG2-AS1","SNTG2 antisense RNA 1",0.352686484144854,4.85194255121525,1.25924866260333,0.220881178452563,0.488477902325985,-5.37404200680764
"209636_at","209636_at","4791","NFKB2","nuclear factor kappa B subunit 2",-0.301005056299317,6.79753551788944,-1.25597415244995,0.222044196453586,0.490509455547163,-5.37786380431737
"207078_at","207078_at","10001","MED6","mediator complex subunit 6",-0.422171743750363,6.56241313188203,-1.25584775502441,0.222089183131446,0.490509455547163,-5.37801115530154
